Time,Robot,Move
213.738,robot1,moving
213.748,robot1,moving
213.758,robot1,moving
213.768,robot1,moving
213.778,robot1,moving
213.788,robot1,moving
213.798,robot1,moving
213.808,robot1,moving
213.818,robot1,moving
213.828,robot1,moving
213.838,robot1,moving
213.848,robot1,moving
213.858,robot1,moving
213.868,robot1,moving
213.878,robot1,moving
213.888,robot1,moving
213.898,robot1,moving
213.908,robot1,moving
213.918,robot1,moving
213.928,robot1,moving
213.938,robot1,moving
213.948,robot1,moving
213.958,robot1,moving
213.968,robot1,moving
213.978,robot1,moving
213.988,robot1,moving
213.998,robot1,moving
214.008,robot1,moving
214.018,robot1,moving
214.028,robot1,moving
214.038,robot1,moving
214.048,robot1,moving
214.058,robot1,moving
214.068,robot1,moving
214.078,robot1,moving
214.088,robot1,moving
214.098,robot1,moving
214.108,robot1,moving
214.118,robot1,moving
214.128,robot1,moving
214.138,robot1,moving
214.148,robot1,moving
214.158,robot1,moving
214.168,robot1,moving
214.178,robot1,moving
214.188,robot1,moving
214.198,robot1,moving
214.208,robot1,moving
214.218,robot1,moving
214.228,robot1,moving
214.238,robot1,moving
214.248,robot1,moving
214.258,robot1,moving
214.268,robot1,moving
214.278,robot1,moving
214.288,robot1,moving
214.298,robot1,moving
214.308,robot1,moving
214.318,robot1,moving
214.328,robot1,moving
214.338,robot1,moving
214.348,robot1,moving
214.358,robot1,moving
214.368,robot1,moving
214.378,robot1,moving
214.388,robot1,moving
214.398,robot1,moving
214.408,robot1,moving
214.418,robot1,moving
214.428,robot1,moving
214.438,robot1,moving
214.448,robot1,moving
214.458,robot1,moving
214.468,robot1,moving
214.478,robot1,moving
214.488,robot1,moving
214.498,robot1,moving
214.508,robot1,moving
214.518,robot1,moving
214.528,robot1,moving
214.538,robot1,moving
214.548,robot1,moving
214.558,robot1,moving
214.568,robot1,moving
214.578,robot1,moving
214.588,robot1,moving
214.598,robot1,moving
214.608,robot1,moving
214.618,robot1,moving
214.628,robot1,moving
214.638,robot1,moving
214.648,robot1,moving
214.658,robot1,moving
214.668,robot1,moving
214.678,robot1,moving
214.688,robot1,moving
214.698,robot1,moving
214.708,robot1,moving
214.718,robot1,moving
214.728,robot1,moving
214.738,robot1,moving
